Origin,Destination,FlightNumber,DepartureDate,bookedPax,capacity,DepartureTime,Lid,adjustedCapacity,tbf_bookings
DEL,BOM,1128,2024-01-11,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-12,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-13,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-14,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-15,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-16,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-17,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-18,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-19,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-20,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-21,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-22,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-23,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-24,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-25,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-26,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-27,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-28,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-29,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-30,0,174,10:00,174,174,0
DEL,BOM,1128,2024-01-31,0,174,10:00,174,174,0
GAU,IXA,1323,2023-08-01,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-02,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-03,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-04,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-05,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-06,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-07,13,189,10:00,189,189,0
GAU,IXA,1323,2023-08-08,12,189,10:00,189,189,0
GAU,IXA,1323,2023-08-09,12,189,10:00,189,189,0
GAU,IXA,1323,2023-08-10,12,189,10:00,189,189,0
GAU,IXA,1323,2023-08-11,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-12,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-13,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-14,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-15,13,189,10:00,189,189,0
GAU,IXA,1323,2023-08-16,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-17,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-18,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-19,15,189,10:00,189,189,0
GAU,IXA,1323,2023-08-20,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-21,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-22,13,189,10:00,189,189,0
GAU,IXA,1323,2023-08-23,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-24,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-25,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-26,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-27,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-28,12,189,10:00,189,189,0
GAU,IXA,1323,2023-08-29,11,189,10:00,189,189,0
GAU,IXA,1323,2023-08-30,10,189,10:00,189,189,0
GAU,IXA,1323,2023-08-31,13,189,10:00,189,189,0
GAU,IXA,1323,2023-09-01,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-02,12,189,10:00,189,189,0
GAU,IXA,1323,2023-09-03,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-04,11,189,10:00,189,189,0
GAU,IXA,1323,2023-09-05,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-06,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-07,11,189,10:00,189,189,0
GAU,IXA,1323,2023-09-08,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-09,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-10,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-11,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-12,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-13,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-14,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-15,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-16,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-17,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-18,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-19,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-20,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-21,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-22,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-23,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-24,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-25,11,189,10:00,189,189,0
GAU,IXA,1323,2023-09-26,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-27,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-28,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-29,10,189,10:00,189,189,0
GAU,IXA,1323,2023-09-30,11,189,10:00,189,189,0
GAU,IXA,1323,2023-10-01,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-02,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-03,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-04,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-05,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-06,11,189,10:00,189,189,0
GAU,IXA,1323,2023-10-07,12,189,10:00,189,189,0
GAU,IXA,1323,2023-10-08,11,189,10:00,189,189,0
GAU,IXA,1323,2023-10-09,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-10,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-11,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-12,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-13,10,189,10:00,189,189,0
GAU,IXA,1323,2023-10-14,18,189,10:00,189,189,0
GAU,IXA,1323,2023-10-15,17,189,10:00,189,189,0
GAU,IXA,1323,2023-10-16,2,189,10:00,189,189,0
GAU,IXA,1323,2023-10-17,1,189,10:00,189,189,0
GAU,IXA,1323,2023-10-18,9,189,10:00,189,189,0
GAU,IXA,1323,2023-10-19,5,189,10:00,189,189,0
GAU,IXA,1323,2023-10-20,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-21,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-22,1,189,10:00,189,189,0
GAU,IXA,1323,2023-10-23,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-24,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-25,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-26,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-27,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-28,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-29,3,189,10:00,189,189,0
GAU,IXA,1323,2023-10-30,0,189,10:00,189,189,0
GAU,IXA,1323,2023-10-31,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-01,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-02,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-03,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-04,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-05,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-06,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-07,1,189,10:00,189,189,0
GAU,IXA,1323,2023-11-08,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-09,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-10,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-11,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-12,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-13,1,189,10:00,189,189,0
GAU,IXA,1323,2023-11-14,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-15,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-16,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-17,2,189,10:00,189,189,0
GAU,IXA,1323,2023-11-18,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-19,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-20,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-21,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-22,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-23,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-24,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-25,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-26,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-27,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-28,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-29,0,189,10:00,189,189,0
GAU,IXA,1323,2023-11-30,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-01,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-02,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-03,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-04,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-05,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-06,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-07,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-08,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-09,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-10,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-11,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-12,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-13,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-14,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-15,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-16,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-17,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-18,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-19,2,189,10:00,189,189,0
GAU,IXA,1323,2023-12-20,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-21,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-22,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-23,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-24,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-25,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-26,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-27,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-28,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-29,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-30,0,189,10:00,189,189,0
GAU,IXA,1323,2023-12-31,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-01,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-02,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-03,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-04,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-05,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-06,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-07,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-08,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-09,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-10,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-11,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-12,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-13,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-14,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-15,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-16,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-17,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-18,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-19,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-20,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-21,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-22,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-23,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-24,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-25,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-26,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-27,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-28,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-29,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-30,0,189,10:00,189,189,0
GAU,IXA,1323,2024-01-31,0,189,10:00,189,189,0
BOM,JAI,1169,2023-08-01,45,174,10:00,174,174,0
BOM,DEL,1130,2023-09-04,112,174,10:00,174,174,0
BOM,DEL,1130,2023-09-05,50,174,10:00,174,174,0
BOM,DEL,1130,2023-09-06,68,174,10:00,174,174,0
BOM,DEL,1130,2023-09-07,98,174,10:00,174,174,0
BOM,DEL,1127,2023-09-08,150,174,10:00,174,174,0
BOM,DEL,1127,2023-09-09,164,174,10:00,174,174,0
BOM,DEL,1227,2023-08-02,140,174,10:00,174,174,0
BOM,DEL,1227,2023-08-03,180,174,10:00,174,174,0
BOM,DEL,1227,2023-08-04,150,174,10:00,174,174,0
BOM,DEL,1227,2023-08-05,141,174,10:00,174,174,0
BOM,DEL,1227,2023-08-06,147,174,10:00,174,174,0
BOM,DEL,1227,2023-08-07,117,174,10:00,174,174,0
BOM,DEL,1228,2023-08-08,155,174,10:00,174,174,0
BOM,DEL,1228,2023-08-09,118,174,10:00,174,174,0
BOM,DEL,1228,2023-08-10,158,174,10:00,174,174,0
BOM,DEL,1228,2023-08-11,160,174,10:00,174,174,0
BOM,DEL,1228,2023-12-14,8.6,174,10:00,174,174,0
BOM,DEL,1228,2023-12-15,8.5,174,10:00,174,174,0
BOM,DEL,1228,2023-12-16,8.4,174,10:00,174,174,0
BOM,DEL,1227,2023-09-01,30,174,10:00,174,174,0
BOM,DEL,1227,2023-09-02,40,174,10:00,174,174,0
BOM,DEL,1227,2023-09-03,50,174,10:00,174,174,0
BOM,DEL,1227,2023-09-04,70,174,10:00,174,174,0
BOM,DEL,1227,2023-08-08,114,174,10:00,174,174,0
BOM,DEL,1227,2023-08-09,109,174,10:00,174,174,0
BOM,DEL,1227,2023-08-10,104,174,10:00,174,174,0
BOM,DEL,1227,2023-08-11,99,174,10:00,174,174,0
BOM,DEL,1227,2023-08-12,94,174,10:00,174,174,0
BOM,DEL,1227,2023-08-13,89,174,10:00,174,174,0
BOM,DEL,1227,2023-08-14,84,174,10:00,174,174,0
BOM,DEL,1227,2023-08-15,79,174,10:00,174,174,0
BOM,DEL,1227,2023-08-16,74,174,10:00,174,174,0
BOM,DEL,1227,2023-08-17,69,174,10:00,174,174,0
BOM,DEL,1327,2023-08-01,164,174,10:00,174,174,0
BOM,DEL,1327,2023-08-02,45,174,10:00,174,174,0
BOM,DEL,1327,2023-08-03,50,174,10:00,174,174,0
BOM,DEL,1327,2023-08-04,68,174,10:00,174,174,0
BOM,DEL,1327,2023-08-05,50,174,10:00,174,174,0
BOM,DEL,1327,2023-08-06,70,174,10:00,174,174,0
BOM,DEL,1327,2023-08-07,80,174,10:00,174,174,0
BOM,DEL,1327,2023-08-08,50,174,10:00,174,174,0
BOM,DEL,1327,2023-08-09,44,174,10:00,174,174,0
BOM,DEL,1327,2023-08-10,55,174,10:00,174,174,0
BOM,DEL,1327,2023-08-11,64,174,10:00,174,174,0
BOM,DEL,1327,2023-08-12,23,174,10:00,174,174,0
BOM,DEL,1327,2023-08-13,60,174,10:00,174,174,0
BOM,DEL,1327,2023-08-14,70,174,10:00,174,174,0
BOM,DEL,1327,2023-08-15,80,174,10:00,174,174,0
BOM,DEL,1327,2023-08-16,50,174,10:00,174,174,0
BOM,DEL,1327,2023-08-17,44,174,10:00,174,174,0
BOM,DEL,1327,2023-08-18,55,174,10:00,174,174,0
BOM,DEL,1327,2023-08-19,64,174,10:00,174,174,0
BOM,DEL,1327,2023-08-20,56,174,10:00,174,174,0
BOM,DEL,1327,2023-08-21,51,174,10:00,174,174,0
BOM,DEL,1327,2023-08-22,44,174,10:00,174,174,0
BOM,DEL,1327,2023-08-23,40,174,10:00,174,174,0
BOM,DEL,1327,2023-08-24,50,174,10:00,174,174,0
BOM,DEL,1327,2023-08-25,36,174,10:00,174,174,0
BOM,DEL,1327,2023-08-26,50,174,22:00,174,174,0
BOM,DEL,1327,2023-08-27,68,174,4:00,174,174,0
BOM,DEL,1327,2023-08-28,98,174,12:05,174,174,0
BOM,DEL,1327,2023-08-29,123,174,21:30,174,174,0
BOM,DEL,1327,2023-08-30,56,174,14:00,174,174,0
BOM,DEL,1427,2023-08-01,173,174,6:00,174,174,0
BOM,DEL,1427,2023-08-02,128,174,7:00,174,174,0
BOM,DEL,1427,2023-08-03,135,174,9:00,174,174,0
BOM,DEL,1427,2023-08-04,93,174,21:00,174,174,0
BOM,DEL,1427,2023-08-05,122,174,6:00,174,174,0
BOM,DEL,1427,2023-08-06,98,174,6:00,174,174,0
BOM,DEL,1427,2023-08-07,110,174,10:00,174,174,0
BOM,DEL,1427,2023-08-08,82,174,10:00,174,174,0
BOM,DEL,1428,2023-08-01,163,174,11:50,174,174,0
BOM,DEL,1429,2023-08-01,168,174,10:30,174,174,0
BOM,DEL,1430,2023-08-01,162,174,14:00,174,174,0
BOM,DEL,1431,2023-08-01,168,174,15:00,174,174,0
BOM,DEL,1432,2023-08-01,170,174,16:00,174,174,0
JAI,BOM,1433,2023-08-01,165,174,16:00,174,174,0
JAI,BOM,1433,2023-08-02,160,174,17:00,174,174,0
JAI,BOM,1433,2023-08-03,155,174,18:00,174,174,0
JAI,BOM,1433,2023-08-04,159,174,19:00,174,174,0
JAI,BOM,1433,2023-08-05,157,174,19:00,174,174,0
JAI,BOM,1433,2023-08-06,155,174,10:00,174,174,0
JAI,BOM,1433,2023-08-07,153,174,10:00,174,174,0
JAI,BOM,1433,2023-08-08,151,174,14:05,174,174,0
JAI,BOM,1433,2023-08-09,149,174,10:00,174,174,0
JAI,BOM,1433,2023-08-10,147,174,13:00,174,174,0
JAI,BOM,1433,2023-08-11,145,174,11:30,174,174,0
JAI,BOM,1433,2023-08-12,143,174,12:05,174,174,0
JAI,BOM,1433,2023-08-17,143,174,12:05,174,174,0
BOM,DEL,1120,2023-08-02,168,174,13:05,174,174,0
BOM,DEL,1120,2023-08-03,169,174,14:05,174,174,0
BOM,DEL,1120,2023-08-04,166,174,15:05,174,174,0
BOM,DEL,1120,2023-08-05,167,174,16:05,174,174,0
BOM,DEL,1120,2023-08-06,169,174,17:05,174,174,0
BOM,DEL,1120,2023-08-07,152,174,18:05,174,174,0
BOM,DEL,1410,2023-08-08,161,174,19:05,174,174,0
BOM,DEL,1120,2023-08-09,160,174,20:05,174,174,0
BOM,DEL,1120,2023-08-10,170,174,21:05,174,174,0
DEL,JAI,1434,2023-08-02,168,174,12:05,174,174,0
DEL,JAI,1437,2023-08-02,156,174,18:00,174,174,0
DEL,JAI,1435,2023-08-03,166,174,12:05,174,174,0
DEL,JAI,1437,2023-08-03,167,174,18:00,174,174,0
DEL,JAI,1436,2023-08-04,167,174,12:05,174,174,0
DEL,JAI,1437,2023-08-04,156,174,18:00,174,174,0
DEL,JAI,1441,2023-08-01,170,174,12:05,174,174,0
DEL,JAI,1437,2023-08-01,167,174,18:00,174,174,0
DEL,JAI,1438,2023-08-02,170,174,10:00,174,174,0
DEL,JAI,1437,2023-08-02,165,174,18:00,174,174,0
DEL,JAI,1439,2023-08-03,168,174,21:30,174,174,0
DEL,JAI,1440,2023-08-04,174,174,9:00,176,174,0
DEL,JAI,1438,2023-08-04,156,174,18:00,174,174,0
BOM,DEL,1351,2023-08-01,167,174,4:00,174,174,0
BOM,DEL,1352,2023-08-02,167,174,8:00,174,174,0
BOM,DEL,1353,2023-08-03,156,174,12:00,174,174,0
BOM,DEL,1354,2023-08-04,170,174,16:00,174,174,0
BOM,DEL,1355,2023-08-05,167,174,20:00,174,174,0
BOM,DEL,1356,2023-08-06,170,174,0:00,174,174,0
BOM,DEL,1357,2023-08-07,165,174,6:00,174,174,0
BOM,DEL,1358,2023-08-08,168,174,8:00,174,174,0
BOM,DEL,1359,2023-08-09,174,174,10:00,174,174,0
BOM,DEL,1360,2023-08-10,156,174,22:00,174,174,0
BLR,DEL,1451,2023-08-01,123,174,1:30,174,174,0
BLR,DEL,1452,2023-08-02,56,174,4:30,174,174,0
BLR,DEL,1453,2023-08-03,125,174,7:30,174,174,0
BLR,DEL,1454,2023-08-04,128,174,10:30,174,174,0
BLR,DEL,1455,2023-08-05,135,174,13:30,174,174,0
BLR,DEL,1456,2023-08-06,93,174,10:30,174,174,0
BLR,DEL,1457,2023-08-07,122,174,19:30,174,174,0
BLR,DEL,1551,2023-08-01,123,174,1:30,140,174,0
BLR,DEL,1552,2023-08-02,56,174,4:30,150,174,0
BLR,DEL,1553,2023-08-03,125,174,7:30,204,174,0
BLR,DEL,1554,2023-08-04,128,174,10:30,174,144,0
BLR,DEL,1555,2023-08-05,135,174,13:30,174,154,0
BLR,DEL,1556,2023-08-06,93,174,10:30,144,134,0
BLR,DEL,1557,2023-08-07,122,140,19:30,174,174,0
AMD,GWL,1558,2023-08-01,93,174,10:30,174,134,0
GWL,AMD,1559,2023-08-02,122,174,19:30,174,174,0
BOM,DEL,1220,2023-08-01,171,174,10:30,174,174,0
BOM,DEL,1220,2023-08-02,140,174,13:30,174,174,0
BOM,DEL,1220,2023-08-03,60,174,10:30,174,174,0
BOM,DEL,1220,2023-08-04,135,174,10:30,174,174,0
BOM,DEL,1221,2023-08-01,130,174,10:30,174,174,0
BOM,DEL,1221,2023-08-02,120,174,10:30,174,174,0
BOM,DEL,1221,2023-08-03,110,174,10:30,174,174,0
BOM,DEL,1221,2023-08-04,100,174,10:30,174,174,0
BOM,DEL,1221,2023-08-05,90,174,10:30,174,174,0
BOM,DEL,1221,2023-08-06,80,174,10:30,174,174,0
BOM,DEL,1221,2023-08-07,70,174,10:30,174,174,0
BOM,DEL,1230,2023-09-01,150,174,19:30,174,174,0
BOM,DEL,1230,2023-09-02,140,174,10:30,174,174,0
BOM,DEL,1230,2023-09-03,130,174,13:30,174,174,0
BOM,DEL,1230,2023-09-04,120,174,10:30,174,174,0
BOM,DEL,1230,2023-09-05,110,174,10:30,174,174,0
BOM,DEL,1230,2023-09-06,100,174,10:30,174,174,0
BOM,DEL,1230,2023-09-07,90,174,10:30,174,174,0
BOM,DEL,1230,2023-09-08,80,174,10:30,174,174,0
BOM,DEL,1230,2023-09-09,70,174,10:30,174,174,0
BOM,DEL,1230,2023-09-10,60,174,10:30,174,174,0
BOM,DEL,1230,2023-09-11,50,174,10:30,174,174,0
BOM,DEL,1230,2023-09-12,65,174,10:30,174,174,0
BOM,DEL,1230,2023-09-13,125,174,19:30,174,174,0
BOM,DEL,1230,2023-09-14,130,174,20:30,174,174,0
BOM,DEL,1230,2023-09-15,138,174,21:30,174,174,0
BOM,DEL,1420,2023-08-20,56,174,23:30,174,174,0
BOM,DEL,1420,2023-08-21,51,174,0:30,174,174,0
BOM,DEL,1420,2023-08-22,44,174,9:00,174,174,0
BOM,DEL,1420,2023-08-23,40,174,13:00,174,174,0
BOM,DEL,1420,2023-08-24,50,174,13:00,174,174,0
BOM,DEL,1420,2023-08-25,36,174,13:00,174,174,0
BOM,DEL,1420,2023-08-26,50,174,16:00,174,174,0
BOM,DEL,1420,2023-08-03,50,174,17:00,174,174,0
BOM,DEL,1420,2023-08-04,68,174,18:00,174,174,0
BOM,DEL,1420,2023-08-05,50,174,19:00,174,174,0
BOM,DEL,1421,2023-09-11,50,174,19:00,174,174,0
BOM,DEL,1421,2023-09-12,65,174,10:00,174,174,0
BOM,DEL,1421,2023-09-13,125,174,10:00,174,174,0
BOM,DEL,1421,2023-09-14,130,174,14:05,174,174,0
BOM,DEL,1421,2023-09-15,138,174,10:00,174,174,0
BOM,DEL,1422,2023-08-25,1,189,9:00,189,189,0
BOM,DEL,1423,2023-08-25,1,189,13:00,189,189,0
BOM,DEL,1424,2023-08-23,40,174,13:00,174,174,0
BOM,DEL,1520,2023-08-20,56,174,23:30,174,174,0
BOM,DEL,1520,2023-08-21,51,174,0:30,174,174,0
BOM,DEL,1520,2023-08-22,44,174,9:00,174,174,0
BOM,DEL,1520,2023-08-23,40,174,13:00,174,174,0
BOM,DEL,1520,2023-08-24,50,174,13:00,174,174,0
BOM,DEL,1520,2023-08-25,36,174,13:00,174,174,0
BOM,DEL,1520,2023-08-26,50,174,16:00,174,174,0
BOM,DEL,1520,2023-08-03,50,174,17:00,174,174,0
BOM,DEL,1520,2023-08-04,68,174,18:00,174,174,0
BOM,DEL,1520,2023-08-05,50,174,19:00,174,174,0
BOM,DEL,1521,2023-09-11,50,174,19:00,174,174,0
BOM,DEL,1521,2023-09-12,65,174,10:00,174,174,0
BOM,DEL,1521,2023-09-13,125,174,10:00,174,174,0
BOM,DEL,1521,2023-09-14,130,174,14:05,174,174,0
BOM,DEL,1521,2023-09-15,138,174,10:00,174,174,0
BOM,DEL,1522,2023-08-25,1,189,9:00,189,189,0
BOM,DEL,1523,2023-08-25,1,189,13:00,189,189,0
BOM,DEL,1524,2023-08-23,40,174,13:00,174,174,0
BOM,DEL,1620,2023-08-24,50,174,13:00,174,174,0
BLR,AMD,1331,2023-08-01,8,174,7:00,174,174,0
AMD,DEL,1606,2023-08-01,10,174,11:00,174,174,0
BLR,AMD,1331,2023-08-02,8,174,7:00,174,174,0
AMD,DEL,1606,2023-08-02,10,174,11:00,174,174,0
BLR,AMD,1331,2023-08-03,20,174,22:00,174,174,0
AMD,DEL,1606,2023-08-03,10,174,0:05,174,174,0
BLR,AMD,1331,2023-08-04,20,174,22:00,174,174,0
AMD,DEL,1606,2023-08-04,10,174,0:05,174,174,0
BLR,AMD,1331,2023-08-05,10,174,7:00,174,174,0
AMD,DEL,1606,2023-08-05,20,174,21:00,174,174,0
BLR,AMD,1331,2023-08-06,5,174,7:00,174,174,0
AMD,DEL,1606,2023-08-06,10,174,13:00,174,174,0
BLR,AMD,1331,2023-08-07,15,174,7:00,174,174,0
AMD,DEL,1606,2023-08-07,20,174,11:00,174,174,0
BLR,AMD,1331,2023-08-08,10,174,7:00,174,174,0
AMD,DEL,1606,2023-08-08,10,174,14:00,174,174,0
IXA,GAU,1324,2023-08-09,10,174,15:00,174,174,0
GAU,BLR,1371,2023-08-09,10,174,19:45,174,174,0
BOM,DEL,2409,2023-08-01,140,174,10:30,174,174,0
BOM,DEL,2409,2023-08-02,132,174,10:30,174,174,0
BOM,DEL,2409,2023-08-03,110,174,10:30,174,174,0
BOM,DEL,2409,2023-08-04,100,174,10:30,174,174,0
BOM,DEL,2409,2023-08-05,90,174,10:30,174,174,0
BOM,DEL,2409,2023-08-06,80,174,10:30,174,174,0
BOM,DEL,2415,2023-08-03,50,174,17:00,174,174,0
BOM,DEL,2415,2023-08-04,68,174,18:00,174,174,0
BOM,DEL,2415,2023-08-05,50,174,19:00,174,174,0
BOM,DEL,2415,2023-09-15,138,174,10:00,174,174,0
BOM,DEL,2417,2023-08-20,56,174,23:30,174,174,0
